split_name,date_field,months,query_count,doc_count,ndcg_cut_10,ndcg_cut_1000,map,recall_100,recall_1000
march_only,publishedDate,3,74,173031,0.018874470866844288,0.09249965324642404,0.022963132527595655,0.12387387387387387,0.4594594594594595
march_april,publishedDate,"3,4",92,343421,0.006392264053092907,0.0943296592574145,0.007944650825082038,0.07518115942028986,0.5905797101449276
march_april_may,publishedDate,"3,4,5",96,525293,0.00628616480318724,0.10581620013031728,0.006930380739084977,0.034589947089947094,0.6524884259259259
