query_id,map,recall_100,recall_1000,ndcg_cut_10,ndcg_cut_1000
d40a44b633a216fc65484a60dadd48ac,0.0,0.0,0.0,0.0,0.0
1200cc678dce697633576f9941994baa,0.038274481420575164,0.8,1.0,0.0,0.28215222038345633
e54f68f74633d43b86d0247af6197544,0.26388888888888884,1.0,1.0,0.31834121936641585,0.5157357469701808
e874f77079e2943bfe8c7ab5985bba33,0.1111111111111111,1.0,1.0,0.3010299956639812,0.3010299956639812
910db656ed939dbb0b017843db25e2b5,0.0,0.0,0.0,0.0,0.0
328e016c9773ff748f749f1fdd081b8d,0.0,0.0,0.0,0.0,0.0
ef401e491a89991d822ec491f94e3639,0.5977272727272727,1.0,1.0,0.7495275800817669,0.8206110637701782
58693f8e42bc57d9db6db40b90b142de,0.5,0.5,0.5,0.38009376671593426,0.38009376671593426
0b155c7fdc95ddd69962e106dfaed576,0.014284384887399963,0.5,1.0,0.0,0.18627026113640613
721f5289656546b698a36571b2d86c4b,0.6674242424242424,0.8333333333333334,0.8333333333333334,0.7831153071526773,0.8723324351321856
cc613b02ecdaf8f4e2e025008eb8680c,0.0,0.0,0.0,0.0,0.0
40a8df88721f3a9f1363c47c7d996d5e,0.225,1.0,1.0,0.44130740935663865,0.44130740935663865
dfe9c87036812c15b429bfaa041ee6c2,0.0,0.0,0.0,0.0,0.0
286b151fe9f88f9457878c2655e4f2da,0.25,1.0,1.0,0.43067655807339306,0.43067655807339306
27d5a858b54377ad38312dc515812683,0.1111111111111111,1.0,1.0,0.3010299956639812,0.3010299956639812
c62b2b80a8db46cbcb0866776a155ae9,0.0,0.0,0.0,0.0,0.0
d469026fee5ebf4230d3ec5f9501e621,1.0,1.0,1.0,0.8403030283801005,0.8403030283801005
504ba8f0091eef715f16ccbb63ed5ac9,0.5196078431372549,1.0,1.0,0.6131471927654584,0.7207085780414358
2eff8040c4e28557c51361ab9b8db57d,0.0036028487641390867,0.14285714285714285,0.14285714285714285,0.0,0.0706533308925312
30c3ebbc6708a3454d82f9a8c11796fa,0.014925373134328358,1.0,1.0,0.0,0.16427204996205025
2fae882aa26665d7522162f134babcdf,0.0,0.0,0.0,0.0,0.0
a64207e4bf8ec20e09918f9831197c50,0.03992537313432836,1.0,1.0,0.0,0.21141360686882602
1f50741d080a161ff0cde0b31cfd685e,1.0,1.0,1.0,1.0,1.0
82cd19fadb27746d99d5e6d818097910,1.0,1.0,1.0,1.0,1.0
25affb391b5a4052cc6750a79fd6162f,0.3333333333333333,1.0,1.0,0.5,0.5
dc1849c0ec8ffd02455d02e00a690950,0.5,1.0,1.0,0.6309297535714575,0.6309297535714575
c613c39de9464d090499baed3e86eec5,0.0,0.0,0.0,0.0,0.0
343570543e89b17f992e31c939eb8baf,0.051587301587301584,1.0,1.0,0.0,0.259131143172173
45d19e089d62f6d06d3fbb1676ae4b85,0.042119565217391304,0.5,0.5,0.13445389546353417,0.2111848248179978
1f4a02148d3138e7a04d14cca49f0f4e,0.2609880315762668,1.0,1.0,0.20588061552467732,0.46370974425963113
7fc59cf2e1511d45688b1b9e6c90b1f5,0.030303030303030304,0.3333333333333333,0.3333333333333333,0.0,0.1309019901681972
eb0c676dd89c26b532399101064cf7d2,0.3333333333333333,1.0,1.0,0.5,0.5
f86f41648ba908f4c469ef17802f0511,0.25740740740740736,1.0,1.0,0.4790262927928244,0.4790262927928244
161820e44e7022cf44fd99a59bce5792,0.014814814814814815,0.5,0.5,0.0,0.1508831396520332
ebf4a2df691a9df61502f18150f2a9ee,0.4498480243161094,1.0,1.0,0.6257049680303419,0.709730371238002
3a180af85b747f6a7c2f74ec1a6e8b24,0.3464314354450682,0.6,1.0,0.48522855511632257,0.6605392701750438
7583b65656affbcc148b545b75dfc968,0.0,0.0,0.0,0.0,0.0
a40f25e65758d13cbdc2f0053175e050,1.0,1.0,1.0,1.0,1.0
cf5992cd1306b7aa71afb466b25f8195,0.4716386554621848,1.0,1.0,0.647409937747115,0.8126048030089248
23b98abd4686855f0ed05c6d1a01e2b9,1.0,1.0,1.0,1.0,1.0
1a2f5d355af40cba5cc9ad1ffddd114e,0.13851085057678986,0.7,0.7,0.07845884372062173,0.34928124915976233
e7abd0f60b9f4306e06dcd05a3cf8a34,0.0,0.0,0.0,0.0,0.0
