split_name,date_field,months,query_count,doc_count,ndcg_cut_10,ndcg_cut_1000,map,recall_100,recall_1000
march_only,updatedDate,3,86,48183,0.20412193455110814,0.2267085625389756,0.17014958087645807,0.4031007751937985,0.4031007751937985
march_april,updatedDate,"3,4",95,100241,0.2533572015821528,0.29724542247103175,0.2098500299346343,0.5255388471177944,0.5375689223057644
march_april_may,updatedDate,"3,4,5",100,200527,0.26300160620818014,0.34763743498352107,0.21766233791109016,0.6176150793650792,0.680015873015873
