query_id,map,recall_100,recall_1000,ndcg_cut_10,ndcg_cut_1000
d40a44b633a216fc65484a60dadd48ac,0.0,0.0,0.0,0.0,0.0
1200cc678dce697633576f9941994baa,0.044327200577200576,1.0,1.0,0.0,0.28088979910742884
e54f68f74633d43b86d0247af6197544,0.5,1.0,1.0,0.6309297535714575,0.6309297535714575
e874f77079e2943bfe8c7ab5985bba33,0.0,0.0,0.0,0.0,0.0
328e016c9773ff748f749f1fdd081b8d,0.0,0.0,0.0,0.0,0.0
ef401e491a89991d822ec491f94e3639,1.0,1.0,1.0,1.0,1.0
58693f8e42bc57d9db6db40b90b142de,0.0,0.0,0.0,0.0,0.0
0b155c7fdc95ddd69962e106dfaed576,0.010309278350515464,1.0,1.0,0.0,0.15117821092177644
721f5289656546b698a36571b2d86c4b,0.5,0.5,0.5,0.7601875334318685,0.7601875334318685
cc613b02ecdaf8f4e2e025008eb8680c,0.0,0.0,0.0,0.0,0.0
40a8df88721f3a9f1363c47c7d996d5e,0.25,1.0,1.0,0.43067655807339306,0.43067655807339306
dfe9c87036812c15b429bfaa041ee6c2,0.0,0.0,0.0,0.0,0.0
286b151fe9f88f9457878c2655e4f2da,0.25,1.0,1.0,0.43067655807339306,0.43067655807339306
27d5a858b54377ad38312dc515812683,0.2,1.0,1.0,0.38685280723454163,0.38685280723454163
d469026fee5ebf4230d3ec5f9501e621,1.0,1.0,1.0,1.0,1.0
504ba8f0091eef715f16ccbb63ed5ac9,1.0,1.0,1.0,1.0,1.0
2eff8040c4e28557c51361ab9b8db57d,0.006060606060606061,0.2,0.2,0.0,0.06666588353700116
30c3ebbc6708a3454d82f9a8c11796fa,0.0,0.0,0.0,0.0,0.0
2fae882aa26665d7522162f134babcdf,0.0,0.0,0.0,0.0,0.0
a64207e4bf8ec20e09918f9831197c50,0.07692307692307693,1.0,1.0,0.0,0.26264953503719357
1f50741d080a161ff0cde0b31cfd685e,0.0,0.0,0.0,0.0,0.0
82cd19fadb27746d99d5e6d818097910,0.0,0.0,0.0,0.0,0.0
25affb391b5a4052cc6750a79fd6162f,0.0,0.0,0.0,0.0,0.0
dc1849c0ec8ffd02455d02e00a690950,0.5,1.0,1.0,0.6309297535714575,0.6309297535714575
343570543e89b17f992e31c939eb8baf,0.03333333333333333,1.0,1.0,0.0,0.20184908658209985
45d19e089d62f6d06d3fbb1676ae4b85,0.06439393939393939,0.5,0.5,0.15181862521992245,0.24603835049647757
1f4a02148d3138e7a04d14cca49f0f4e,0.25,1.0,1.0,0.43067655807339306,0.43067655807339306
7fc59cf2e1511d45688b1b9e6c90b1f5,0.0625,0.5,0.5,0.19342640361727081,0.19342640361727081
eb0c676dd89c26b532399101064cf7d2,0.5,1.0,1.0,0.6309297535714575,0.6309297535714575
f86f41648ba908f4c469ef17802f0511,0.36507936507936506,1.0,1.0,0.558226059985166,0.558226059985166
161820e44e7022cf44fd99a59bce5792,0.030594405594405596,0.5,0.5,0.0,0.1838556555855779
ebf4a2df691a9df61502f18150f2a9ee,0.0,0.0,0.0,0.0,0.0
3a180af85b747f6a7c2f74ec1a6e8b24,0.5707070707070706,1.0,1.0,0.7039180890341347,0.78127908906047
7583b65656affbcc148b545b75dfc968,0.0,0.0,0.0,0.0,0.0
