query_id,map,recall_100,recall_1000,ndcg_cut_10,ndcg_cut_1000
d40a44b633a216fc65484a60dadd48ac,0.0,0.0,0.0,0.0,0.0
1200cc678dce697633576f9941994baa,0.06752136752136752,0.75,1.0,0.11751610475642714,0.3209192171472721
e54f68f74633d43b86d0247af6197544,0.011363636363636364,1.0,1.0,0.0,0.15442266280111014
e874f77079e2943bfe8c7ab5985bba33,0.0,0.0,0.0,0.0,0.0
328e016c9773ff748f749f1fdd081b8d,0.0,0.0,0.0,0.0,0.0
ef401e491a89991d822ec491f94e3639,0.018829113924050633,1.0,1.0,0.0,0.19370057394615142
58693f8e42bc57d9db6db40b90b142de,0.0,0.0,0.0,0.0,0.0
0b155c7fdc95ddd69962e106dfaed576,0.014925373134328358,1.0,1.0,0.0,0.16427204996205025
721f5289656546b698a36571b2d86c4b,0.007042253521126761,0.5,0.5,0.0,0.1232085533056177
cc613b02ecdaf8f4e2e025008eb8680c,0.0,0.0,0.0,0.0,0.0
40a8df88721f3a9f1363c47c7d996d5e,0.011904761904761904,1.0,1.0,0.0,0.15602106502222501
dfe9c87036812c15b429bfaa041ee6c2,0.0,0.0,0.0,0.0,0.0
286b151fe9f88f9457878c2655e4f2da,0.012048192771084338,1.0,1.0,0.0,0.15643778834207153
27d5a858b54377ad38312dc515812683,0.009900990099009901,0.0,1.0,0.0,0.14987054163194743
d469026fee5ebf4230d3ec5f9501e621,0.013513513513513514,1.0,1.0,0.0,0.1605440854340214
504ba8f0091eef715f16ccbb63ed5ac9,0.008264462809917356,0.0,1.0,0.0,0.1442847926987864
2eff8040c4e28557c51361ab9b8db57d,0.013333333333333332,0.2,0.2,0.0,0.08479005131840403
30c3ebbc6708a3454d82f9a8c11796fa,0.0,0.0,0.0,0.0,0.0
2fae882aa26665d7522162f134babcdf,0.0,0.0,0.0,0.0,0.0
a64207e4bf8ec20e09918f9831197c50,0.00909090909090909,0.0,1.0,0.0,0.14717968691798522
1f50741d080a161ff0cde0b31cfd685e,0.0,0.0,0.0,0.0,0.0
82cd19fadb27746d99d5e6d818097910,0.0,0.0,0.0,0.0,0.0
25affb391b5a4052cc6750a79fd6162f,0.0,0.0,0.0,0.0,0.0
dc1849c0ec8ffd02455d02e00a690950,0.009009009009009009,0.0,1.0,0.0,0.1468999356504447
343570543e89b17f992e31c939eb8baf,0.06666666666666667,1.0,1.0,0.0,0.25
45d19e089d62f6d06d3fbb1676ae4b85,0.008352534562211982,0.5,0.5,0.0,0.1315220304477978
1f4a02148d3138e7a04d14cca49f0f4e,0.011494252873563218,1.0,1.0,0.0,0.1548123827357682
7fc59cf2e1511d45688b1b9e6c90b1f5,0.006578947368421052,0.5,0.5,0.0,0.09784076556363268
eb0c676dd89c26b532399101064cf7d2,0.012345679012345678,1.0,1.0,0.0,0.1572932473495469
f86f41648ba908f4c469ef17802f0511,0.024857459613557176,1.0,1.0,0.0,0.22229405747781486
161820e44e7022cf44fd99a59bce5792,0.20833333333333331,0.5,0.5,0.4207264161469908,0.4207264161469908
ebf4a2df691a9df61502f18150f2a9ee,0.0,0.0,0.0,0.0,0.0
3a180af85b747f6a7c2f74ec1a6e8b24,0.02437847866419295,1.0,1.0,0.0,0.22671915088087838
7583b65656affbcc148b545b75dfc968,0.0,0.0,0.0,0.0,0.0
a40f25e65758d13cbdc2f0053175e050,0.01282051282051282,1.0,1.0,0.0,0.15863495891559604
cf5992cd1306b7aa71afb466b25f8195,0.018829113924050633,1.0,1.0,0.0,0.18019926971780786
23b98abd4686855f0ed05c6d1a01e2b9,0.0,0.0,0.0,0.0,0.0
1a2f5d355af40cba5cc9ad1ffddd114e,0.20174603174603173,1.0,1.0,0.11381874220565891,0.4114731924715333
e7abd0f60b9f4306e06dcd05a3cf8a34,0.0,0.0,0.0,0.0,0.0
32dcf5f64658b023229d877bf4a86084,0.10512820512820513,1.0,1.0,0.0,0.31432962328057273
f9ae0f99d7403b40d78e3d3d103d6a1c,0.0,0.0,0.0,0.0,0.0
9c6556134c7d06548f65d0e363b69f44,0.008130081300813009,0.0,1.0,0.0,0.14379806887337757
35e64efe49a5eb9b5f9ee7e7464352fc,0.0,0.0,0.0,0.0,0.0
123cf37ccef0961a82918ad95c391866,0.01098901098901099,1.0,1.0,0.0,0.15329048865267808
a3d4d31b531c0372a9ea7fa1ae0e7015,0.008,0.0,1.0,0.0,0.14332232775009315
4eb1811f5597cbb51193ff49c7d79af9,0.0,0.0,0.0,0.0,0.0
0e8e69ebcd11bc70aeb0102176cbf69b,0.04747054747054747,0.5,1.0,0.0,0.2511141082507048
2d885b04956ddd2e729af5d7e6f50384,0.0,0.0,0.0,0.0,0.0
1c6ca51a558f678acf1b1d1a8b145f54,0.0,0.0,0.0,0.0,0.0
